price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_basement,city,house_age,is_renovated,sqft_living_bathrooms,zipcode
975000.0,5.0,2.75,3100,1.0,0,2,4,1440,Mercer Island,41,0,8525.0,98040
910000.0,5.0,2.5,2350,2.0,0,0,3,0,Seattle,21,0,5875.0,98112
459950.0,3.0,1.75,1850,1.0,0,2,5,750,Burien,95,1,3237.5,98166
325000.0,3.0,2.5,2070,2.0,0,0,3,0,Kent,17,0,5175.0,98030
513000.0,4.0,2.75,2020,1.0,0,0,5,1010,Seattle,56,0,5555.0,98126
475000.0,3.0,2.25,1580,1.0,0,0,3,380,Sammamish,33,1,3555.0,98074
419000.0,4.0,2.5,2690,2.0,0,0,3,0,Renton,21,0,6725.0,98058
760000.0,4.0,2.5,2420,1.0,0,4,3,720,Burien,56,1,6050.0,98146
1120000.0,5.0,1.5,2540,2.0,0,3,4,200,Seattle,60,1,3810.0,98136
129000.0,2.0,1.0,1150,1.0,0,0,3,0,Renton,64,1,1150.0,98055
725000.0,5.0,2.5,3210,1.0,0,0,4,1380,Bellevue,46,0,8025.0,98007
580000.0,3.0,2.5,2040,2.0,0,0,3,0,Redmond,22,0,5100.0,98052
385000.0,3.0,2.25,1920,1.0,0,0,4,860,Seattle,93,0,4320.0,98133
265000.0,4.0,1.75,1900,1.0,0,0,5,0,Auburn,56,0,3325.0,98002
330000.0,3.0,2.5,1070,2.0,0,0,3,350,Seattle,9,0,2675.0,98116
665000.0,4.0,2.5,2790,2.0,0,0,4,0,Woodinville,25,0,6975.0,98077
799000.0,3.0,2.5,2860,2.0,0,0,3,0,Seattle,14,0,7150.0,98199
589000.0,3.0,2.0,2250,1.0,0,0,4,1000,Seattle,89,1,4500.0,98116
538000.0,3.0,1.0,1460,1.0,0,0,3,200,Seattle,108,1,1460.0,98103
530100.0,3.0,1.0,1540,1.5,0,0,3,340,Seattle,88,1,1540.0,98117
718500.0,3.0,2.0,2910,2.0,0,0,4,990,Seattle,114,1,5820.0,98118
299000.0,3.0,1.75,1180,1.0,0,0,5,0,Renton,52,0,2065.0,98059
556000.0,3.0,1.75,1640,1.0,0,0,3,550,Seattle,66,1,2870.0,98126
171000.0,4.0,2.0,1520,1.0,0,0,3,500,Tukwila,94,1,3040.0,98188
540000.0,5.0,3.0,3610,2.0,0,0,3,0,Maple Valley,11,0,10830.0,98038
250000.0,3.0,2.25,1400,2.0,0,0,3,0,Covington,2,1,3150.0,98042
795000.0,4.0,3.5,3200,2.0,0,0,3,530,Issaquah,7,0,11200.0,98029
575000.0,3.0,3.0,1384,2.0,0,0,3,240,Seattle,8,0,4152.0,98102
379500.0,3.0,2.25,1410,2.0,0,0,3,120,Issaquah,9,0,3172.5,98027
385000.0,4.0,2.5,2050,2.0,0,0,3,0,Renton,8,0,5125.0,98059
415500.0,4.0,2.5,1750,2.0,0,0,3,0,Kenmore,5,0,4375.0,98028
397500.0,3.0,2.0,1510,1.0,0,0,3,440,Kirkland,42,1,3020.0,98034
530000.0,3.0,2.5,1930,2.0,0,0,3,0,Seattle,9,0,4825.0,98125
883000.0,4.0,2.5,2960,2.0,0,0,3,0,Woodinville,29,0,7400.0,98072
850000.0,5.0,2.75,2920,1.0,0,0,5,1260,Issaquah,46,0,8030.0,98027
496752.0,2.0,1.0,1980,1.0,0,0,4,890,Seattle,91,0,1980.0,98144
330000.0,3.0,1.75,1430,1.0,0,0,3,0,Seattle,64,1,2502.5,98125
735000.0,4.0,2.75,2450,2.0,0,2,3,0,Issaquah,4,0,6737.5,98029
525000.0,4.0,2.75,2360,2.0,0,0,3,0,Kenmore,6,0,6490.0,98028
269950.0,3.0,2.5,1890,2.0,0,0,3,160,Tukwila,12,0,4725.0,98168
650000.0,3.0,1.75,2140,1.0,0,0,3,850,Bellevue,61,0,3745.0,98004
520500.0,3.0,2.0,1900,1.0,0,0,4,950,Seattle,74,1,3800.0,98115
652500.0,4.0,2.5,2700,2.0,0,0,3,0,Issaquah,24,1,6750.0,98029
506000.0,5.0,3.0,2430,1.0,0,0,4,1060,Bellevue,57,1,7290.0,98008
416000.0,3.0,1.0,1110,1.0,0,0,4,0,Bellevue,57,1,1110.0,98008
500000.0,4.0,2.75,2280,1.0,0,0,5,0,Newcastle,54,0,6270.0,98059
460000.0,3.0,1.75,1550,1.0,0,0,4,690,Seattle,65,1,2712.5,98115
371025.0,3.0,2.0,1530,1.0,0,0,3,0,Bothell,37,1,3060.0,98011
576000.0,4.0,2.5,2440,2.0,0,0,3,0,Kenmore,12,0,6100.0,98028
353500.0,4.0,2.25,1760,2.0,0,0,3,0,Renton,27,1,3960.0,98058
183000.0,3.0,1.75,1070,1.0,0,0,4,0,Auburn,57,1,1872.5,98002
763101.0,3.0,1.75,1990,1.0,0,0,4,890,Seattle,75,1,3482.5,98105
460000.0,2.0,1.5,1090,1.0,0,0,3,120,Seattle,63,1,1635.0,98116
825000.0,4.0,1.5,1890,1.5,0,0,3,0,Seattle,95,1,2835.0,98116
265000.0,3.0,1.0,1000,1.0,0,0,3,0,Renton,45,1,1000.0,98059
295000.0,3.0,1.75,1770,1.0,0,0,3,740,Burien,54,1,3097.5,98148
418000.0,4.0,3.0,2360,1.0,0,2,3,900,Seattle,54,1,7080.0,98118
554000.0,3.0,3.5,3380,2.0,0,0,3,680,Renton,15,0,11830.0,98058
534500.0,3.0,2.5,1700,2.0,0,0,3,0,Issaquah,9,0,4250.0,98029
690000.0,2.0,1.75,1600,1.0,0,0,5,750,Seattle,96,0,2800.0,98112
530000.0,4.0,2.5,2050,2.0,0,0,3,0,Issaquah,26,1,5125.0,98029
357186.0,2.0,1.75,1210,2.0,0,0,3,0,Issaquah,0,0,2117.5,98029
300000.0,5.0,3.0,1940,1.0,0,0,3,740,Seattle,7,0,5820.0,98168
304000.0,4.0,2.0,1810,1.0,0,0,2,700,Renton,47,0,3620.0,98058
385000.0,4.0,1.75,1690,1.0,0,0,4,820,Seattle,30,0,2957.5,98144
415000.0,4.0,2.0,1800,1.0,0,0,4,800,Seattle,91,0,3600.0,98115
963000.0,4.0,3.5,3280,2.0,0,0,3,0,Bellevue,7,0,11480.0,98006
792500.0,4.0,2.5,4290,2.0,0,0,3,0,Ravensdale,10,1,10725.0,98051
309212.0,3.0,1.75,1150,1.0,0,0,3,0,North Bend,35,1,2012.5,98045
235000.0,2.0,1.5,880,2.0,0,0,3,0,Seattle,15,0,1320.0,98133
667000.0,3.0,1.5,1720,2.0,0,0,3,0,Seattle,107,1,2580.0,98107
470000.0,3.0,1.5,1510,1.0,0,0,4,0,Bellevue,58,0,2265.0,98007
375000.0,4.0,2.0,1240,1.0,0,0,3,200,Seattle,106,1,2480.0,98122
410000.0,4.0,2.0,1580,1.0,0,0,3,0,Kirkland,61,0,3160.0,98033
566000.0,4.0,2.25,2170,2.0,0,0,3,0,Sammamish,27,1,4882.5,98074
680000.0,4.0,2.75,2500,2.0,0,0,3,0,Redmond,4,0,6875.0,98053
332000.0,1.0,1.0,960,1.0,0,0,3,200,Seattle,106,1,960.0,98112
902000.0,4.0,2.5,3030,2.0,0,0,3,0,Kirkland,11,0,7575.0,98033
500000.0,3.0,1.75,1540,1.0,0,0,5,770,Mercer Island,67,0,2695.0,98040
445000.0,3.0,1.75,1890,1.5,0,3,3,0,Vashon,38,0,3307.5,98070
825000.0,4.0,2.5,2810,1.0,0,0,4,1100,Bellevue,41,0,7025.0,98006
1095000.0,4.0,4.0,3530,2.0,0,0,5,900,Seattle,56,0,14120.0,98199
277000.0,3.0,1.0,1100,1.0,0,0,4,0,Seattle,57,1,1100.0,98118
545000.0,3.0,2.5,1940,1.0,0,2,3,500,Kirkland,39,0,4850.0,98034
435000.0,3.0,2.5,2300,2.0,0,0,3,0,Duvall,11,0,5750.0,98019
638000.0,3.0,2.5,2110,2.0,0,0,3,0,Redmond,9,0,5275.0,98052
418000.0,4.0,1.5,1220,1.0,0,0,3,0,Bellevue,49,1,1830.0,98008
499000.0,3.0,1.75,1750,1.0,0,0,4,280,Redmond,46,0,3062.5,98052
150000.0,3.0,1.5,1230,1.0,0,0,4,0,Burien,65,1,1845.0,98168
759950.0,3.0,2.5,3100,2.0,0,0,3,0,Sammamish,12,0,7750.0,98075
427000.0,3.0,2.5,1830,1.0,0,0,3,310,North Bend,23,0,4575.0,98045
632500.0,5.0,2.5,2640,2.0,0,0,3,0,Redmond,11,0,6600.0,98053
660000.0,6.0,1.75,1840,1.0,0,0,3,780,Seattle,114,1,3220.0,98122
862000.0,4.0,2.5,3190,2.0,0,0,3,0,Woodinville,24,1,7975.0,98077
524000.0,2.0,1.0,1120,1.5,0,0,3,0,Seattle,104,1,1120.0,98109
470000.0,3.0,1.5,1760,1.0,0,0,3,600,Seattle,56,1,2640.0,98118
385000.0,3.0,2.0,1590,2.0,0,0,3,0,Vashon,14,0,3180.0,98070
575000.0,4.0,2.5,2120,2.0,0,0,3,0,Issaquah,29,0,5300.0,98027
220000.0,4.0,2.5,2240,1.0,0,0,4,870,Federal Way,26,0,5600.0,98023
460000.0,2.0,1.0,890,1.0,0,0,4,130,Seattle,95,1,890.0,98107
175000.0,3.0,1.5,1220,1.0,0,0,3,0,Auburn,41,1,1830.0,98001
465000.0,3.0,2.25,2670,1.0,0,0,4,1030,Burien,48,0,6007.5,98166
552000.0,3.0,1.0,1120,1.0,0,0,4,300,Seattle,102,1,1120.0,98117
565000.0,4.0,2.75,3130,2.0,0,0,4,0,Kent,33,0,8607.5,98030
518000.0,4.0,2.5,1740,1.0,0,0,4,520,Redmond,38,1,4350.0,98052
899950.0,4.0,3.5,3290,2.0,0,1,3,930,Kirkland,8,0,11515.0,98034
373000.0,3.0,1.0,1770,1.5,0,0,4,630,Seattle,88,1,1770.0,98126
385000.0,4.0,2.5,2960,2.0,0,0,3,0,Maple Valley,8,0,7400.0,98038
245000.0,2.0,1.0,1200,1.0,0,0,3,220,Seattle,71,1,1200.0,98106
375000.0,4.0,2.0,2400,2.0,0,0,3,0,Bothell,101,1,4800.0,98011
699850.0,4.0,3.5,2690,2.0,0,0,3,0,Sammamish,12,0,9415.0,98075
450000.0,6.0,2.25,3550,1.0,0,0,4,590,Seattle,66,0,7987.5,98125
455000.0,2.0,1.5,1310,1.5,0,0,3,0,Redmond,44,1,1965.0,98052
650000.0,4.0,2.75,2610,3.0,0,0,5,700,Seattle,104,0,7177.5,98103
378000.0,5.0,2.5,2760,1.0,0,0,4,1160,Seattle,54,1,6900.0,98125
220000.0,3.0,2.0,1410,1.0,0,0,4,0,Tukwila,74,1,2820.0,98178
285500.0,4.0,1.75,1960,1.0,0,0,4,0,Federal Way,47,0,3430.0,98023
340000.0,3.0,2.5,1212,3.0,0,0,3,0,Seattle,10,1,3030.0,98125
921000.0,4.0,1.5,2220,1.0,0,0,4,730,Bellevue,60,1,3330.0,98004
375000.0,4.0,2.5,2040,1.5,0,0,4,0,Maple Valley,41,0,5100.0,98038
999000.0,4.0,2.75,2800,2.0,0,0,3,0,Sammamish,22,0,7700.0,98075
335000.0,3.0,1.5,2040,1.0,0,0,3,700,Seattle,57,1,3060.0,98118
385000.0,2.0,1.0,830,1.0,1,3,4,0,Vashon,86,0,830.0,98070
850000.0,4.0,3.5,4140,2.0,0,0,3,980,Kirkland,11,0,14490.0,98034
429000.0,5.0,2.5,2340,2.0,0,0,3,0,Renton,5,0,5850.0,98059
523950.0,3.0,2.25,1420,3.0,0,0,3,0,Seattle,8,0,3195.0,98103
798800.0,3.0,2.75,2670,1.0,0,0,3,950,Renton,1,1,7342.5,98056
284000.0,3.0,2.5,1880,2.0,0,0,3,0,Kent,5,0,4700.0,98042
852880.0,4.0,3.25,3450,2.0,0,0,3,0,Sammamish,0,0,11212.5,98074
320000.0,3.0,2.25,1200,3.0,0,0,3,0,Seattle,9,0,2700.0,98133
749995.0,4.0,3.25,3430,2.0,0,0,3,0,Bothell,0,0,11147.5,98011
468500.0,3.0,2.5,1350,2.0,0,0,3,230,Seattle,7,0,3375.0,98117
492500.0,5.0,2.5,2570,2.0,0,0,3,0,Duvall,8,0,6425.0,98019
685000.0,4.0,3.5,2840,3.0,0,0,3,0,Seattle,6,0,9940.0,98125
542525.0,4.0,2.5,2650,2.0,0,0,3,0,Renton,0,0,6625.0,98059
435000.0,3.0,2.0,1980,3.0,0,0,3,0,Seattle,7,0,3960.0,98136
242000.0,3.0,1.75,1280,1.5,0,0,4,0,Kent,26,0,2240.0,98031
325000.0,4.0,2.5,2610,2.0,0,0,3,0,Federal Way,27,1,6525.0,98023
837700.0,5.0,2.75,3010,2.0,0,0,3,0,Redmond,20,0,8277.5,98052
210000.0,1.0,1.0,930,1.0,0,0,3,0,Seattle,66,1,930.0,98133
187500.0,3.0,1.5,1180,1.0,0,0,4,0,Federal Way,37,0,1770.0,98023
560000.0,5.0,1.0,1710,1.5,0,0,4,390,Seattle,88,1,1710.0,98126
272000.0,3.0,2.0,1380,1.0,0,0,3,0,Auburn,25,0,2760.0,98001
235000.0,3.0,1.75,1190,1.0,0,0,4,0,Auburn,46,0,2082.5,98092
259000.0,3.0,2.0,1870,1.0,0,0,3,600,Kent,28,0,3740.0,98030
866059.0,5.0,3.5,3130,2.0,0,0,3,560,Bellevue,0,0,10955.0,98006
473000.0,2.0,1.0,900,1.0,0,0,4,0,Seattle,105,1,900.0,98117
405000.0,3.0,1.5,1880,1.0,0,0,3,400,Lake Forest Park,46,1,2820.0,98155
870000.0,4.0,4.25,3010,2.0,0,3,4,1070,Seattle,63,1,12792.5,98115
475000.0,3.0,2.25,2280,1.0,0,1,4,1130,Seattle,29,0,5130.0,98116
499500.0,3.0,2.5,2970,2.0,0,0,3,0,Renton,16,1,7425.0,98059
386000.0,2.0,2.5,1620,2.0,0,0,3,0,Snoqualmie,6,0,4050.0,98065
458000.0,4.0,1.5,1550,1.5,0,0,3,200,Seattle,96,0,2325.0,98105
550000.0,3.0,1.75,2240,2.0,0,0,5,0,Vashon,38,0,3920.0,98070
605500.0,3.0,2.5,2830,2.0,0,0,3,0,Woodinville,25,0,7075.0,98072
421000.0,3.0,2.5,2890,2.0,0,0,3,0,SeaTac,14,0,7225.0,98188
536000.0,4.0,2.25,1990,2.0,0,0,3,0,Issaquah,23,0,4477.5,98029
247200.0,3.0,1.75,1370,1.0,0,0,3,0,Covington,32,0,2397.5,98042
250000.0,2.0,1.5,1088,2.0,0,0,3,0,Kirkland,31,1,1632.0,98034
204950.0,4.0,1.75,1740,1.0,0,0,3,560,Federal Way,36,0,3045.0,98023
430000.0,3.0,2.0,1730,1.0,0,0,3,360,Issaquah,36,0,3460.0,98027
250000.0,4.0,2.5,1800,2.0,0,0,3,0,Maple Valley,16,1,4500.0,98038
260000.0,3.0,1.75,1440,1.0,0,2,3,350,Tukwila,56,1,2520.0,98168
547000.0,4.0,1.0,1720,1.5,0,0,4,520,Seattle,88,1,1720.0,98115
379900.0,5.0,3.5,2800,2.0,0,0,3,0,Seattle,19,0,9800.0,98106
738500.0,3.0,2.5,2300,1.0,0,0,3,0,Redmond,9,0,5750.0,98053
545000.0,4.0,2.25,2030,1.0,0,0,4,440,Redmond,47,0,4567.5,98052
342000.0,2.0,1.0,740,1.0,0,0,3,0,Seattle,66,1,740.0,98118
170000.0,4.0,1.0,1920,1.0,0,0,4,700,SeaTac,48,0,1920.0,98188
616000.0,4.0,2.5,2490,2.0,0,0,3,0,Sammamish,31,1,6225.0,98074
640000.0,3.0,2.0,1380,1.0,0,0,3,0,Seattle,66,1,2760.0,98119
332000.0,3.0,2.5,1530,1.0,0,0,3,260,Renton,21,0,3825.0,98059
1010000.0,3.0,3.25,2420,2.0,0,2,3,580,Seattle,8,0,7865.0,98109
380000.0,4.0,2.5,2150,2.0,0,0,3,0,Kent,23,0,5375.0,98042
415000.0,4.0,2.0,1610,1.0,0,0,5,0,Newcastle,47,0,3220.0,98056
1008000.0,4.0,3.5,2650,2.0,0,0,3,590,Seattle,13,0,9275.0,98103
669000.0,4.0,2.75,2700,2.0,0,0,5,0,Woodinville,38,0,7425.0,98077
260000.0,3.0,1.5,1270,1.0,0,0,2,120,Lake Forest Park,66,0,1905.0,98155
854000.0,4.0,2.75,3150,1.0,0,0,3,670,Redmond,28,0,8662.5,98052
605000.0,3.0,2.25,2010,2.0,0,0,3,0,Redmond,29,0,4522.5,98052
320000.0,3.0,1.0,860,1.5,0,0,3,0,Seattle,87,1,860.0,98133
229950.0,3.0,2.0,1410,1.0,0,0,3,0,Renton,31,1,2820.0,98058
255000.0,3.0,1.75,1700,1.0,0,0,3,0,Kent,27,1,2975.0,98030
479000.0,2.0,2.25,1230,2.0,0,0,3,210,Seattle,10,1,2767.5,98112
472000.0,3.0,2.5,1180,3.0,0,0,3,0,Seattle,4,0,2950.0,98119
198000.0,3.0,1.5,1430,1.0,0,0,3,610,Federal Way,34,0,2145.0,98023
440000.0,4.0,2.0,1450,1.5,0,0,4,0,Kirkland,52,0,2900.0,98034
506000.0,3.0,1.75,2180,1.0,0,0,3,700,Shoreline,53,1,3815.0,98177
382500.0,4.0,2.5,2210,2.0,0,0,3,0,Kent,21,0,5525.0,98031
269500.0,2.0,1.5,1480,1.0,0,0,4,540,Renton,36,1,2220.0,98056
560000.0,3.0,2.0,2340,1.0,0,1,5,1170,Seattle,43,0,4680.0,98118
840000.0,4.0,3.5,3860,2.0,0,0,3,740,Woodinville,18,0,13510.0,98077
479500.0,3.0,2.75,2300,2.0,0,0,3,0,Snoqualmie,6,0,6325.0,98065
402000.0,3.0,1.5,1450,1.0,0,0,3,440,Kirkland,46,1,2175.0,98034
549000.0,2.0,2.5,1380,3.0,0,0,3,0,Seattle,8,0,3450.0,98103
449950.0,4.0,2.5,2470,2.0,0,0,3,0,Snoqualmie,15,0,6175.0,98065
493000.0,4.0,1.75,2030,1.5,0,0,4,0,Kirkland,39,0,3552.5,98034
142500.0,4.0,0.75,1440,1.0,0,0,3,0,Burien,66,1,1080.0,98166
250000.0,3.0,1.75,1160,1.0,0,0,3,0,Auburn,16,1,2030.0,98002
729000.0,3.0,1.0,1580,2.0,0,0,3,0,Seattle,106,1,1580.0,98102
465000.0,2.0,2.75,1430,2.0,0,0,3,435,Seattle,8,0,3932.5,98112
465000.0,2.0,2.0,1494,2.0,1,4,3,0,Vashon,71,1,2988.0,98070
280000.0,4.0,2.25,1930,1.0,0,0,4,570,Kent,26,0,4342.5,98030
675000.0,6.0,1.75,2740,1.0,0,3,3,1370,Seattle,61,0,4795.0,98146
667500.0,3.0,2.0,1880,1.0,0,0,5,850,Seattle,87,0,3760.0,98115
809000.0,3.0,2.5,2590,2.0,0,0,3,0,Bellevue,26,1,6475.0,98007
400000.0,3.0,2.25,2140,2.0,0,0,3,0,Duvall,28,0,4815.0,98019
310000.0,4.0,2.0,1870,1.5,0,0,3,0,Seattle,58,1,3740.0,98125
435000.0,2.0,1.0,1230,1.0,0,0,3,0,Seattle,86,1,1230.0,98115
465950.0,4.0,2.5,2340,2.0,0,0,3,0,Renton,13,0,5850.0,98059
253000.0,3.0,1.5,880,1.0,0,0,5,0,Seattle,69,0,1320.0,98178
330000.0,3.0,2.5,3040,2.0,0,0,3,0,Auburn,11,0,7600.0,98092
554000.0,4.0,1.0,1120,1.5,0,0,3,0,Seattle,68,0,1120.0,98177
350000.0,3.0,2.0,1380,3.0,0,0,3,0,Seattle,1,1,2760.0,98122
294999.0,4.0,2.5,1660,2.0,0,0,3,0,Kent,20,0,4150.0,98030
752000.0,4.0,2.5,2940,2.0,0,0,4,0,Newcastle,23,0,7350.0,98059
451000.0,4.0,2.5,1670,2.0,0,0,3,0,Issaquah,9,0,4175.0,98029
725000.0,4.0,2.75,2630,2.0,0,0,3,0,Redmond,20,0,7232.5,98052
345000.0,4.0,2.75,2250,1.0,0,0,4,770,Renton,39,0,6187.5,98058
206000.0,3.0,1.0,1320,1.0,0,0,4,0,Auburn,47,0,1320.0,98002
580000.0,5.0,2.0,2700,1.0,0,0,4,1160,Bellevue,52,0,5400.0,98007
430000.0,3.0,1.0,980,1.0,0,0,4,0,Seattle,64,1,980.0,98116
720000.0,4.0,2.5,2650,2.0,0,0,3,540,Kirkland,26,1,6625.0,98033
824000.0,7.0,4.25,3670,2.0,0,1,3,870,Seattle,50,1,15597.5,98199
936000.0,3.0,1.75,2960,1.0,0,2,4,1480,Seattle,62,0,5180.0,98116
535000.0,4.0,2.75,3070,2.0,0,0,3,0,Renton,8,0,8442.5,98059
286800.0,3.0,2.5,1413,2.0,0,0,3,0,Kent,3,0,3532.5,98031
350000.0,2.0,2.5,1260,3.0,0,0,3,0,Seattle,9,0,3150.0,98103
345000.0,3.0,2.5,1680,2.0,0,0,3,0,Shoreline,7,0,4200.0,98155
435000.0,3.0,2.25,1230,2.0,0,0,3,150,Seattle,5,0,2767.5,98199
461000.0,3.0,3.25,2770,2.0,0,0,3,790,Renton,8,0,9002.5,98056
770000.0,3.0,2.25,2910,2.0,0,0,3,0,Redmond,24,1,6547.5,98052
330000.0,3.0,2.5,1600,2.0,0,0,3,0,Duvall,9,0,4000.0,98019
322500.0,4.0,2.5,1820,2.0,0,0,3,0,Maple Valley,20,0,4550.0,98038
475000.0,3.0,1.75,1700,1.0,0,0,3,470,Seattle,37,1,2975.0,98125
250275.0,2.0,1.0,790,1.0,0,0,4,0,Normandy Park,72,1,790.0,98166
274500.0,3.0,2.25,1720,1.0,0,0,4,400,Federal Way,45,0,3870.0,98023
284950.0,3.0,1.0,990,1.0,0,0,5,0,Renton,54,0,990.0,98059
264950.0,4.0,1.75,1770,1.0,0,0,5,720,Covington,31,0,3097.5,98042
242000.0,3.0,2.0,1260,1.0,0,0,3,0,Maple Valley,28,0,2520.0,98038
913000.0,4.0,2.5,3640,2.0,0,0,3,0,Sammamish,15,0,9100.0,98075
555000.0,3.0,1.75,2040,1.0,0,0,5,920,Seattle,56,0,3570.0,98116
711000.0,4.0,1.75,1980,1.0,0,0,5,990,Mercer Island,66,1,3465.0,98040
403500.0,5.0,2.5,3600,1.0,0,0,4,1190,Normandy Park,46,0,9000.0,98166
975000.0,4.0,2.5,4270,1.0,0,0,3,1590,Redmond,23,0,10675.0,98053
253779.0,4.0,2.0,2030,1.5,0,0,3,600,SeaTac,67,1,4060.0,98188
384400.0,3.0,3.25,1689,3.0,0,0,3,0,Seattle,6,0,5489.25,98125
646000.0,5.0,2.75,2870,1.0,0,0,3,1220,Seattle,38,0,7892.5,98107
415000.0,3.0,1.75,1270,1.0,0,0,3,0,Seattle,62,1,2222.5,98126
764000.0,4.0,2.5,2790,2.0,0,0,3,0,Sammamish,17,0,6975.0,98074
507000.0,5.0,3.25,3850,2.0,0,2,3,820,Auburn,12,0,12512.5,98092
545500.0,3.0,2.5,1560,1.5,0,0,4,200,Seattle,78,0,3900.0,98108
450000.0,3.0,1.75,1180,1.0,0,0,4,420,Seattle,86,0,2065.0,98117
264000.0,4.0,1.75,1820,1.0,0,0,4,740,Kent,34,0,3185.0,98031
650000.0,5.0,1.75,1260,1.5,0,0,3,0,Seattle,88,1,2205.0,98119
365000.0,3.0,2.5,2640,2.0,0,0,3,960,Renton,23,0,6600.0,98058
343566.0,2.0,1.0,1100,1.0,0,0,3,0,Seattle,60,1,1100.0,98136
375000.0,3.0,2.5,1950,2.0,0,0,3,0,Shoreline,17,0,4875.0,98155
295000.0,3.0,2.0,1380,1.0,0,0,4,0,Des Moines,48,0,2760.0,98148
325000.0,3.0,2.75,2200,1.0,0,0,4,920,Renton,37,0,6050.0,98058
265000.0,4.0,1.5,2050,1.0,0,0,3,1000,Auburn,51,1,3075.0,98001
562000.0,5.0,3.0,2795,2.0,0,0,3,0,Duvall,18,0,8385.0,98019
540000.0,4.0,2.5,2050,2.0,0,0,4,0,Woodinville,25,0,5125.0,98077
279950.0,5.0,1.75,2150,1.0,0,0,4,690,Kent,44,0,3762.5,98031
540000.0,3.0,1.75,1970,1.0,0,0,5,550,Shoreline,51,0,3447.5,98177
310000.0,4.0,2.5,2660,1.0,0,0,4,920,Federal Way,54,1,6650.0,98003
190000.0,1.0,1.0,720,1.0,0,0,3,0,Seattle,100,1,720.0,98118
440000.0,4.0,2.5,2410,2.0,0,0,3,0,Snoqualmie,14,0,6025.0,98065
230000.0,2.0,1.0,1080,1.0,0,0,3,0,Renton,56,1,1080.0,98058
455000.0,3.0,1.75,1180,1.0,0,0,3,0,North Bend,33,1,2065.0,98045
175000.0,2.0,1.0,660,1.0,0,0,3,0,Seattle,99,0,660.0,98106
650000.0,3.0,1.75,2920,1.0,0,0,4,1300,Bellevue,33,0,5110.0,98006
192500.0,3.0,1.0,1080,1.5,0,0,3,0,Tukwila,114,1,1080.0,98168
239950.0,3.0,1.75,1670,1.0,0,0,3,500,Federal Way,36,0,2922.5,98023
175000.0,6.0,1.0,1370,1.5,0,0,3,250,Seattle,83,0,1370.0,98106
850000.0,5.0,3.5,3450,1.0,0,0,5,1100,Kirkland,42,0,12075.0,98033
410000.0,4.0,2.0,1970,1.0,0,0,3,150,Burien,53,1,3940.0,98166
570000.0,4.0,2.5,2290,2.0,0,0,3,0,Issaquah,18,0,5725.0,98029
469000.0,5.0,2.5,2240,1.0,0,0,3,1100,Shoreline,48,1,5600.0,98177
559000.0,2.0,1.0,1240,1.0,0,1,4,180,Seattle,76,0,1240.0,98126
739888.0,3.0,2.5,2420,2.0,0,4,4,730,Sammamish,25,0,6050.0,98075
568450.0,5.0,3.5,3260,2.0,0,0,4,0,Kent,45,0,11410.0,98042
240000.0,2.0,1.0,670,1.0,0,0,3,0,Seattle,72,1,670.0,98146
574950.0,5.0,3.25,3160,2.0,0,0,4,0,Issaquah,34,0,10270.0,98027
180000.0,3.0,2.25,1990,2.0,0,0,3,0,Des Moines,47,1,4477.5,98198
1160000.0,4.0,3.5,4680,2.0,0,0,3,1320,Bellevue,9,0,16380.0,98006
300000.0,3.0,2.5,1700,2.0,0,0,3,0,Seattle,14,0,4250.0,98108
630000.0,4.0,2.5,2807,2.0,0,0,3,0,Kenmore,18,0,7017.5,98028
507000.0,4.0,1.75,1770,1.0,0,0,4,600,Redmond,46,0,3097.5,98052
287500.0,4.0,2.5,2570,1.0,0,0,4,980,Federal Way,35,0,6425.0,98023
688000.0,3.0,3.0,3450,2.0,0,0,3,0,Sammamish,31,1,10350.0,98074
424000.0,3.0,2.0,1670,1.0,0,0,3,500,Kirkland,42,1,3340.0,98034
400000.0,3.0,1.75,1050,1.5,0,0,4,100,Seattle,86,0,1837.5,98116
620000.0,4.0,2.5,1910,2.0,0,0,3,0,Issaquah,27,1,4775.0,98027
300000.0,3.0,1.0,910,1.0,0,0,4,0,Kirkland,43,0,910.0,98034
615000.0,5.0,2.25,2480,2.0,0,0,3,0,Sammamish,36,0,5580.0,98074
206000.0,2.0,1.5,1820,2.0,0,0,3,0,Tukwila,93,1,2730.0,98168
515500.0,4.0,2.5,2920,2.0,0,0,3,0,Duvall,11,0,7300.0,98019
554000.0,5.0,2.25,1870,1.0,0,0,4,700,Lake Forest Park,53,1,4207.5,98155
825000.0,4.0,3.5,3810,2.0,0,0,3,0,Seattle,76,1,13335.0,98146
855000.0,4.0,2.25,2190,2.0,0,0,3,390,Seattle,96,0,4927.5,98119
315000.0,3.0,2.5,1730,2.0,0,0,3,0,Maple Valley,21,0,4325.0,98038
299000.0,5.0,2.5,2220,1.0,0,0,4,1110,Renton,46,0,5550.0,98058
650000.0,3.0,1.5,1320,1.0,0,0,3,0,Bellevue,63,1,1980.0,98004
465000.0,3.0,1.75,1510,1.0,0,2,3,650,Seattle,89,1,2642.5,98126
535000.0,3.0,2.0,2120,2.0,0,0,3,0,Redmond,11,0,4240.0,98053
564000.0,2.0,2.0,1690,1.0,0,0,3,0,Redmond,10,1,3380.0,98053
